LON	LAT	COUNT
114.993607	40.948387	2.7468354702
114.993874	38.849224	2.7991218567
115.043671	38.999001	1.8882979155
114.993599	40.998344	1.7894736528
114.993866	38.899197	2.4024896622
115.043663	39.048969	1.8818898201
114.993591	41.048302	1.7631578445
114.993858	38.949165	2.2015385628
114.993584	41.098259	1
115.043655	39.098942	2
114.993851	38.999138	2.5733332634
114.993584	41.14822	1.6164383888
114.993851	39.049107	1.6666666269
115.043655	39.148911	2.0961537361
114.993576	41.198181	1
114.993843	39.099075	1.4888888597
115.043648	39.198879	2.7179486752
114.993568	41.248142	2
115.04364	39.248852	1.6279069185
114.993835	39.149044	1.89453125
115.043633	39.298824	2
114.993561	41.298111	1.4814814329
114.993828	39.199017	1.9111111164
115.043625	39.348801	1.7530864477
114.99382	39.248985	1
114.993553	41.34808	1.9487179518
114.99382	39.298962	1.2830188274
114.993546	41.398048	2.0754716396
115.043617	39.398781	1.8850574493
114.993813	39.348934	1.555555582
114.993538	41.448025	2.1775147915
115.043617	39.448757	1.5929203033
114.99353	41.498001	1
115.04361	39.498741	1
114.993805	39.398914	2.0217392445
115.043602	39.548725	1.8783783913
114.99353	41.547985	1.9080460072
114.993797	39.448895	1.7551020384
114.993523	41.597969	1.9126983881
114.99379	39.498875	2.0576922894
115.043594	39.598713	1.8032786846
114.99379	39.548862	1.494623661
114.9935	41.747944	2
115.043579	39.748688	1
114.993767	39.69883	2
115.043571	39.798683	1.1764706373
114.993477	41.897945	1
114.993469	41.947948	1.7272727489
115.043541	39.998672	2.4428570271
114.993462	41.997955	2.4905660152
115.043541	40.048672	1.7630331516
115.043533	40.098667	1.4742647409
115.043785	38.049194	4.3181557655
114.993729	39.99881	2.0920398235
114.993721	40.048805	2.244122982
115.043777	38.099201	4.6315431595
115.043777	38.149212	3.8869829178
115.04351	40.24865	1.7727272511
115.04377	38.199219	4.0519065857
115.043503	40.298637	1.6826922894
115.043762	38.249226	3.2733972073
115.043495	40.348625	2.2000000477
115.043755	38.299232	5.5452079773
114.993698	40.248783	1
114.99369	40.298775	1.7166666985
115.043747	38.349232	5.4187560081
115.043488	40.448589	1.4175823927
114.993683	40.348763	2
115.043747	38.399231	3.0931720734
115.093643	38.599148	2.7324380875
115.04348	40.498569	1.894736886
115.093636	38.649128	3.6672794819
115.093376	40.698399	5.8064517975
115.043457	40.648483	1.5576922894
115.093369	40.74836	5.240837574
115.093636	38.699108	9.143157959
115.043449	40.698448	2.254237175
115.093628	38.749088	3.8815460205
115.043442	40.748413	1.8712121248
115.093353	40.848282	1.7837837934
115.093346	40.898243	1.3648648262
115.093613	38.849037	6.1513328552
115.043434	40.848335	1.7571429014
115.093605	38.89901	2.4497992992
115.093597	38.948978	3.3854839802
115.043427	40.898293	1
115.093597	38.998947	2.9211409092
115.093323	41.098072	2
115.09359	39.04892	2.417142868
115.043404	41.048164	1
115.093582	39.098888	1.7747747898
115.093575	39.148857	2.5517241955
115.093307	41.197994	1.5853658915
115.093567	39.19883	1.8461538553
115.0933	41.247955	2.0248446465
115.043388	41.198048	1.28125
115.093292	41.297924	2
115.093559	39.248798	1.8034825325
115.043381	41.248009	2
115.093285	41.347893	1.5319149494
115.093559	39.298775	1.4343434572
115.093552	39.348747	1.9870129824
115.043373	41.297974	1.4299999475
115.043365	41.347942	5
115.093269	41.447838	1.7749999762
115.093544	39.398727	1.4047619104
115.093262	41.497814	1
115.093536	39.448708	1.8305084705
115.043358	41.397915	2.0582523346
115.04335	41.447891	2
115.093529	39.498688	2
115.093254	41.547798	1.826086998
115.043343	41.497868	1.3428571224
115.093529	39.548676	1
115.093521	39.598663	1.3125
115.093246	41.647774	3
115.043335	41.547852	1.8965517282
115.093239	41.697762	1.25
115.093513	39.648651	1.6442953348
115.093506	39.698643	2.9312500954
115.04332	41.647823	1.2040816545
115.043312	41.697815	1
115.093224	41.797756	1.5769231319
115.093216	41.847755	1.685185194
115.093208	41.897758	1.6444444656
115.093201	41.947762	1.5769231319
115.043297	41.847809	1
115.093483	39.898624	2
115.093193	41.997765	1
115.043282	41.947811	1.71875
115.143768	37.99918	3.1181046963
115.09346	40.048618	1.9259259701
115.143761	38.049191	3.8066139221
115.143761	38.099201	5.3226881027
115.093719	37.99913	3.4008235931
115.093452	40.098618	2.8368983269
115.093712	38.049141	4.545668602
115.093437	40.198605	3.375939846
115.143745	38.199219	4.9368634224
115.093704	38.099152	4.8493065834
115.093697	38.149162	4.0221657753
115.093437	40.248596	3.0499002934
115.143738	38.249226	3.9780218601
115.143738	38.299229	3.6926605701
115.093697	38.199169	3.2044579983
115.09343	40.298588	2.112840414
115.093689	38.249176	4.6363635063
115.14373	38.349232	3.1916902065
115.093422	40.348576	2.53125
115.143723	38.399227	2.8279385567
115.093681	38.299179	4.6353788376
115.093674	38.349182	3.3184854984
115.143715	38.449226	3.1915681362
115.143707	38.499218	4.4180631638
115.093666	38.399181	3.1695785522
115.093399	40.498516	2.4973545074
115.093658	38.449177	3.3303768635
115.143707	38.54921	3.3920366764
115.093391	40.548492	6.9296550751
115.093658	38.499168	3.8828685284
115.1437	38.599194	2.6621491909
115.093384	40.598461	5.7749738693
115.093384	40.648434	1.6637554169
115.093651	38.54916	2.2748756409
115.143692	38.649178	8.6229505539
115.14341	40.848331	2
115.143684	38.699158	7.5770130157
115.143677	38.749138	3.8882522583
115.143402	40.898293	1.6788321733
115.193764	38.899147	3.1576972008
115.143677	38.799114	3.0909676552
115.143394	40.94825	2.3461537361
115.193764	38.94912	4.3841133118
115.143669	38.849087	3.1680383682
115.143387	40.998207	2.0887095928
115.143661	38.899059	2.8450057507
115.193756	38.999088	3.1362125874
115.193748	39.049057	2.9500780106
115.143654	38.949028	2.3056337833
115.143646	38.999001	3.7440757751
115.193741	39.099026	2.1798560619
115.143372	41.148083	1
115.193733	39.148998	1.6780822277
115.143639	39.048969	2.2184464931
115.193733	39.198967	2.2767856121
115.143639	39.098938	2.7425742149
115.143364	41.198044	2.1846153736
115.193726	39.24894	2.8626506329
115.143356	41.248009	1
115.143623	39.198879	2.2553191185
115.193718	39.298912	2.1833648682
115.143349	41.297974	3
115.143616	39.248852	2.8974359035
115.19371	39.348888	1.7962962389
115.143341	41.347942	1.5777777433
115.193703	39.398865	1.6809524298
115.143608	39.298824	1.9241192341
115.143333	41.397911	1.3684210777
115.193703	39.448845	1.8466258049
115.143608	39.348801	1.6085408926
115.143326	41.447887	1.7846153975
115.1436	39.398777	2.3727810383
115.193695	39.498829	2.8421051502
115.143318	41.497868	1.6027396917
115.143593	39.448757	2.0264317989
115.193687	39.548813	1.9543379545
115.143311	41.547848	2
115.19368	39.598801	1.758620739
115.143585	39.498737	1.6407407522
115.143303	41.597832	1
115.143578	39.548725	2.1216216087
115.193672	39.648788	1.5485436916
115.143295	41.64782	1.6875
115.193665	39.698784	3
115.14357	39.598709	2
115.143295	41.697811	1.7908163071
115.193665	39.748775	1.3054662943
115.14357	39.648701	1.8652849197
115.193657	39.798771	1.3867924213
115.143562	39.698692	2.6428570747
115.14328	41.797806	2
115.143555	39.748688	1.7962962389
115.193642	39.898766	1.84375
115.143547	39.798679	1.28125
115.143265	41.897808	1.8915662766
115.193634	39.948765	1.1666666269
115.143257	41.947811	1.3975903988
115.193626	40.048759	1.4782608747
115.14325	41.997814	1.7241379023
115.193619	40.098755	1.5357142687
115.193878	37.999268	3.9798698425
115.193871	38.049278	3.1500353813
115.143509	40.098667	2.595041275
115.193863	38.099289	5.2102890015
115.193855	38.1493	9.4277067184
115.143501	40.148663	2.0137457848
115.193596	40.248737	1.8080807924
115.193588	40.298725	3.8274428844
115.143494	40.198654	2.5068225861
115.193855	38.199306	3.8877911568
115.143486	40.248646	2.3575882912
115.193848	38.249313	5.0949959755
115.193581	40.398697	3.7950890064
115.19384	38.299316	3.8162312508
115.143478	40.298637	3.3938548565
115.193573	40.448677	3.6027398109
115.143478	40.348621	5.2106642723
115.193832	38.349319	2.5825650692
115.143471	40.398605	2.6328828335
115.193825	38.399319	3.0949494839
115.193565	40.498653	2.0716416836
115.193558	40.54863	1.5
115.193825	38.449314	3.2280876637
115.193817	38.49931	4.1729955673
115.143456	40.498566	2.3065574169
115.19355	40.598602	3.3978779316
115.143448	40.548542	3.7193877697
115.193542	40.648571	1.344086051
115.19381	38.549297	3.3674614429
115.193535	40.698536	1.6517857313
115.14344	40.598511	2.4845132828
115.193802	38.599285	2.9935896397
115.193535	40.748501	2.2518517971
115.193794	38.649269	3.0310664177
115.143433	40.698448	1.796875
115.193794	38.699249	3.0242977142
115.143425	40.748409	1.7307692766
115.193787	38.749226	4.5273709297
115.193779	38.799202	3.8372244835
115.193771	38.849174	3.1593244076
115.193527	40.798462	2
115.24382	38.84922	3.3689095974
115.243813	38.899193	3.202406168
115.243546	40.998337	2.7787611485
115.243813	38.949162	4.6099624634
115.193512	40.89838	1.8546255827
115.193504	40.948338	1.6338027716
115.243805	38.99913	4.4575643539
115.24353	41.148212	1.9473683834
115.193497	40.998295	2
115.243797	39.049099	3.078189373
115.24379	39.099068	3.0162866116
115.243523	41.198174	1
115.193481	41.098213	1.6285713911
115.243782	39.14904	2.1891305447
115.193481	41.14817	2.0714285374
115.243774	39.199009	2
115.193474	41.198132	3
115.243774	39.248981	1.7875000238
115.2435	41.348072	2.0550847054
115.193466	41.248096	2.8039214611
115.243492	41.398045	2.2083332539
115.243767	39.298954	2.3370628357
115.243484	41.448017	1.9473683834
115.193459	41.298061	2.5290696621
115.243759	39.34893	1.7916666269
115.243752	39.398911	1.3116883039
115.193451	41.34803	1.6086956263
115.243477	41.497997	1.7368421555
115.193443	41.398003	2
115.243744	39.448887	2.1714286804
115.243469	41.547977	1
115.193436	41.447975	1
115.243744	39.498871	2.0068728924
115.243462	41.647953	2
115.193428	41.497955	1.4876033068
115.243736	39.548855	1.8996655941
115.19342	41.547935	1.7999999523
115.243454	41.697945	1.838709712
115.243729	39.598843	2.9465930462
115.243721	39.648834	2.6184616089
115.193413	41.647911	2.6086957455
115.243439	41.797935	2.1581394672
115.193405	41.697903	1
115.243713	39.748817	1.796875
115.243423	41.897938	3.0754716396
115.193398	41.747898	1
115.243706	39.798813	1.625
115.243698	39.848808	2.0521738529
115.19339	41.797894	2.0714285374
115.243416	41.947945	1.6484375
115.24369	39.898808	2
115.193382	41.847897	1.2962962389
115.243408	41.997948	2
115.293861	37.999268	2.7755103111
115.193367	41.947899	1.8799999952
115.293854	38.049278	3.2778904438
115.193359	41.997906	1
115.293854	38.099289	2.7596154213
115.293846	38.1493	3.2306149006
115.243668	40.098797	2.234375
115.243919	37.999313	3.0376713276
115.24366	40.148792	2.1678321362
115.293839	38.199306	3.091686964
115.243919	38.049324	2.392727375
115.293831	38.249313	3.3489630222
115.243912	38.099335	2.7985231876
115.243652	40.198788	1.5802469254
115.243904	38.149342	2.7941801548
115.243645	40.248779	2.1078839302
115.293823	38.299316	2.8166046143
115.243896	38.199348	4.0281820297
115.243637	40.298767	2.7611465454
115.293823	38.349319	4.0298051834
115.243896	38.249355	3.638851881
115.243629	40.348755	2.9183380604
115.243889	38.299362	3.2283372879
115.243629	40.398739	5.476788044
115.293808	38.449314	3.2507715225
115.243881	38.349361	3.1957502365
115.2938	38.499306	3.2814478874
115.243614	40.498699	6.6464285851
115.243874	38.399361	3.1859922409
115.293793	38.549297	5.0256409645
115.243866	38.44936	3.7008342743
115.243607	40.548672	1.8650794029
115.293793	38.599281	3.5604026318
115.243599	40.598644	2.6155605316
115.243866	38.499352	3.6828322411
115.293785	38.649265	3.3132045269
115.293777	38.699245	3.4822816849
115.243858	38.549339	3.0472142696
115.243591	40.648613	2.4702842236
115.243584	40.698578	2
115.243851	38.599327	2.5309858322
115.29377	38.749226	3.2830994129
115.243584	40.748543	1.8695652485
115.293762	38.799198	3.199007988
115.243843	38.649311	3.5153765678
115.243576	40.798504	1
115.293762	38.849174	3.7106413841
115.243835	38.699291	3.7223184109
115.243835	38.749271	3.8269689083
115.243828	38.799244	3.8084359169
115.243561	40.898422	2.7155964375
115.343605	39.148903	3.1242158413
115.293739	38.999084	4.399764061
115.293732	39.049053	2.7721178532
115.343597	39.198872	2.2839694023
115.293457	41.198132	1
115.34359	39.248844	2.2599356174
115.293732	39.099026	2.2582416534
115.343582	39.29882	1.6228955984
115.293449	41.248093	1.6000000238
115.293724	39.148994	2.9663057327
115.293716	39.198963	1.8087166548
115.293442	41.298058	1.5714285374
115.343575	39.348793	2.1659574509
115.293434	41.348026	1.3913043737
115.293709	39.248936	1.9185750484
115.343575	39.398773	1.6085790396
115.343567	39.448753	1.722222209
115.293701	39.298912	2.2118811607
115.293427	41.397999	1.5571428537
115.293701	39.348885	2.1324110031
115.343559	39.498734	2
115.293419	41.447975	1.3521126509
115.343552	39.548717	1
115.293419	41.497952	3.9340658188
115.293694	39.398865	1.3803681135
115.293686	39.448845	1.28125
115.293411	41.547935	1.7719298601
115.343536	39.648697	3.5209302902
115.293671	39.548813	1.7058823109
115.293396	41.647907	6.2307691574
115.343529	39.698689	3.5317072868
115.293388	41.697899	2.0714285374
115.293663	39.598797	2
115.343529	39.74868	2.4434783459
115.293381	41.747894	1.9152542353
115.343521	39.798676	1.8263665438
115.293663	39.648788	2.0040323734
115.343513	39.848675	1
115.293655	39.69878	3.347826004
115.293373	41.797894	1.8122743368
115.293365	41.847893	1.9010988474
115.293648	39.748772	1.9278351068
115.343506	39.89867	1.7477875948
115.29364	39.798771	2.0681817532
115.293358	41.897896	1.7023808956
115.343498	39.948669	1.8740156889
115.343491	39.998669	1.5322580338
115.293633	39.848766	3.045655489
115.293625	39.898762	2.1967213154
115.293343	41.997902	1.3857142925
115.343491	40.048664	1.6201922894
115.343742	37.999176	3.7140600681
115.343483	40.09866	3.2118227482
115.343735	38.049187	2.5709178448
115.343475	40.148659	1.4500000477
115.343468	40.19865	2.361921072
115.29361	40.048756	2
115.343735	38.099197	2.7183365822
115.34346	40.248642	2.239361763
115.343727	38.149204	2.9981482029
115.293602	40.098755	3.0598504543
115.293594	40.14875	2.0731706619
115.343452	40.298634	4.0695772171
115.343719	38.199215	2.3291261196
115.343445	40.348618	3.2969431877
115.343712	38.249222	2.1310734749
115.293587	40.198742	2.7052340508
115.343437	40.398602	4.4988689423
115.293587	40.248734	2.1138613224
115.343704	38.299225	3.8904924393
115.343704	38.349228	3.6997113228
115.293579	40.298725	3.5182926655
115.343437	40.448582	2.8411457539
115.293571	40.348709	4.4536290169
115.343697	38.399223	3.4004192352
115.34343	40.498562	1.6774193048
115.343422	40.548534	1.777777791
115.343689	38.449223	3.9662921429
115.293564	40.398693	4.0822086334
115.343414	40.598507	1.9473683834
115.293556	40.448673	3.4299066067
115.343681	38.499214	3.408510685
115.293549	40.498653	2.8677248955
115.343674	38.549206	4.2445139885
115.343407	40.648476	2.8496177197
115.293541	40.54863	2.2236843109
115.343399	40.698441	1.907407403
115.343674	38.59919	3.1619143486
115.293533	40.598598	2.3707315922
115.343666	38.649174	3.3842592239
115.343384	40.798367	1.8653845787
115.293533	40.648567	5.1604561806
115.343658	38.699154	3.8963532448
115.343651	38.749134	4.7583732605
115.343384	40.848328	1
115.293526	40.698532	2.1843972206
115.343643	38.79911	4.3275361061
115.293518	40.748497	1.8823529482
115.343376	40.898285	1.5974025726
115.29351	40.798458	2.2368421555
115.343369	40.948242	1.6470588446
115.343643	38.849083	5.6465353966
115.343361	40.998203	1.892018795
115.293503	40.848419	2.8839285374
115.343636	38.899055	4.2501564026
115.343353	41.048161	2.0384614468
115.293495	40.898376	4.1714286804
115.343628	38.949024	3.7213013172
115.343346	41.098118	1.5576922894
115.293488	40.948338	2.5999999046
115.34362	38.998993	4.2452583313
115.343338	41.148075	2
115.343613	39.048965	2.9548022747
115.293488	40.998295	2
115.29348	41.048252	2.4607841969
115.343613	39.098934	2.0540540218
115.34333	41.19804	2.3333332539
115.393234	41.397858	1.9612402916
115.393517	39.298767	2.6225595474
115.343323	41.248001	1.5449734926
115.393509	39.348743	2.9172310829
115.343323	41.29797	2
115.343315	41.347935	1.5769231319
115.393501	39.39872	1.8640275002
115.343307	41.397907	2.1016948223
115.393501	39.4487	2.0776698589
115.393219	41.547791	1.9513274431
115.393211	41.597775	2
115.393494	39.498684	2
115.3433	41.447884	3
115.393204	41.647762	1
115.393478	39.598656	1
115.343285	41.54784	1.7424242496
115.393196	41.697758	1.8636363745
115.393188	41.747749	1.680555582
115.393471	39.648643	3.2751879692
115.343277	41.597828	1.7829457521
115.393181	41.797749	2
115.343269	41.647816	1
115.393463	39.698635	3.1353535652
115.393173	41.847748	1.6129032373
115.343262	41.697807	1.8529411554
115.393456	39.748631	3.3029410839
115.393166	41.897751	1.8172588348
115.393456	39.798626	2.788343668
115.343254	41.747803	1.6787878275
115.393448	39.848621	1.4252873659
115.343246	41.797798	1.105263114
115.343239	41.847801	1.9824560881
115.39315	41.997761	1.9852941036
115.343231	41.8978	1.4313725233
115.393433	39.948616	2
115.443741	37.999172	3.3897180557
115.343231	41.947807	2
115.393425	39.998615	3.0909090042
115.443741	38.049183	3.3630137444
115.343224	41.99781	2
115.443733	38.099194	3.6050000191
115.39341	40.09861	2
115.443726	38.149204	3.0764420033
115.393677	37.999123	2.7572348118
115.39341	40.148605	1.711340189
115.443718	38.199211	7.687795639
115.393669	38.049133	2.8450000286
115.393669	38.099144	3.1856148243
115.44371	38.249218	2.8596491814
115.393402	40.198601	4.6706523895
115.393661	38.149155	2.7159352303
115.393394	40.248592	2.7042253017
115.44371	38.299221	2.9742612839
115.443703	38.349224	3.1043996811
115.393387	40.29858	2.9052631855
115.393654	38.199162	2.7570672035
115.393379	40.348568	3.3398230076
115.393646	38.249168	2.7787194252
115.443695	38.399223	3.7693369389
115.393639	38.299171	2.8554501534
115.393372	40.398552	4.9953575134
115.443687	38.449219	9.1253786087
115.443687	38.49921	4.282828331
115.393639	38.349174	3.7741935253
115.393364	40.448532	2.3744492531
115.393631	38.399174	3.2153558731
115.44368	38.549202	4.043712616
115.443672	38.59919	5.073120594
115.393356	40.548485	1.5428571701
115.393623	38.449169	5.2785615921
115.393349	40.598457	1.6333333254
115.443665	38.649174	3.7632398605
115.393616	38.499165	4.5576925278
115.443657	38.699154	5.0313725471
115.393341	40.648426	3.9382021427
115.393608	38.549152	3.7370316982
115.393608	38.59914	3.3550913334
115.393326	40.748356	1.5568181276
115.3936	38.649124	4.8693270683
115.393593	38.699104	3.3830227852
115.393311	40.848274	2.2411346436
115.393585	38.749081	3.3745582104
115.393303	40.898235	2.0925924778
115.443626	38.94902	3.3640351295
115.393295	40.948193	1.6000000238
115.443619	38.998993	5.308016777
115.393295	40.99815	1
115.443619	39.048962	3.5635802746
115.39357	38.899002	9.8882265091
115.393288	41.048107	1.6086956263
115.443611	39.09893	3.2777776718
115.393562	38.948975	4.0345664024
115.443604	39.148903	3.0613811016
115.393555	38.998943	5.1537513733
115.393272	41.148026	1.520547986
115.443596	39.198872	2.8984484673
115.393547	39.048912	4.2103805542
115.393265	41.197987	1
115.443588	39.248844	2.7153906822
115.393539	39.098881	2.5999999046
115.443581	39.298817	9.9392852783
115.393257	41.247952	2.0707964897
115.393539	39.148849	2.9160838127
115.39325	41.297916	1.5090909004
115.443573	39.398769	2.2493035793
115.393242	41.347885	2
115.393532	39.198822	3.1336734295
115.443283	41.54784	2.0999999046
115.443565	39.44875	1.4018691778
115.393524	39.248795	2.2415316105
115.443558	39.498734	1
115.493721	39.598839	1.480263114
115.443268	41.647816	1.6744185686
115.493721	39.648827	2.1725664139
115.44355	39.548717	1.6744185686
115.44326	41.697807	1.2307692766
115.443542	39.598705	2.3131577969
115.493713	39.698818	2.2790696621
115.443542	39.648693	2.1714286804
115.493706	39.748814	1.3269231319
115.44326	41.747799	1.5333333015
115.493698	39.798809	2
115.443535	39.698685	2
115.443253	41.797798	2.2307691574
115.49369	39.848804	1.5769231319
115.443527	39.74868	1.2368421555
115.493683	39.898804	1.7064219713
115.44352	39.798676	1.5068492889
115.443237	41.8978	1.6551724672
115.44323	41.947803	2
115.443512	39.848671	2.1679389477
115.443504	39.89867	1.2972972393
115.443222	41.997807	1.5789474249
115.443504	39.948666	2.1410255432
115.493919	37.999306	9.0532655716
115.49366	40.098793	2
115.493912	38.049316	3.1441543102
115.443497	39.998665	1.4776118994
115.443489	40.04866	2.2794117928
115.493904	38.099327	3.6707818508
115.493652	40.148788	1.65934062
115.493645	40.19878	1.9126636982
115.493904	38.149338	3.1132333279
115.443481	40.09866	1.9294117689
115.443474	40.148655	1.7155963182
115.493645	40.248772	2.7843136787
115.493637	40.298763	3.0189573765
115.493889	38.249352	3.168202877
115.443466	40.198647	2.5304348469
115.443459	40.248638	2.4502370358
115.493881	38.299355	3.2753138542
115.493874	38.349358	3.2296359539
115.443459	40.29863	1.7938930988
115.493614	40.448715	2.9748082161
115.493874	38.399357	4.4225354195
115.443451	40.348618	3.7601573467
115.493607	40.498692	2
115.493866	38.449352	4.8977775574
115.443443	40.398602	7.2454543114
115.493599	40.548668	1.4651162624
115.493858	38.499344	3.7315530777
115.443436	40.448582	2.5298013687
115.443428	40.498558	1.055555582
115.493599	40.598637	1.9782608747
115.493851	38.549335	3.7785663605
115.44342	40.548534	1.4500000477
115.493851	38.599323	4.1510033607
115.493591	40.648605	2.8808510303
115.443413	40.598503	1
115.493584	40.698574	2.1197605133
115.493843	38.649303	4.387992382
115.493576	40.748535	2.4779875278
115.443405	40.648476	1.4893616438
115.493835	38.699287	3.736625433
115.493828	38.749264	5.8817081451
115.443398	40.698441	2.3983051777
115.493568	40.798496	1.6599999666
115.443398	40.748405	1.9090908766
115.493561	40.848457	2.2258064747
115.493553	40.898418	2.4333333969
115.44339	40.798367	1.5037037134
115.443382	40.848324	4.5
115.493546	40.998333	1.7837837934
115.493805	38.949158	2.9330961704
115.443375	40.898285	3.6123456955
115.443367	40.948242	1.1754386425
115.493538	41.04829	2
115.493797	38.999126	3.8099575043
115.443359	40.998199	2
115.49379	39.049095	4.3917684555
115.493523	41.148209	1.5483870506
115.49379	39.099064	2.6112656593
115.493782	39.149033	3.3804922104
115.443344	41.098114	2
115.493507	41.248131	2
115.443336	41.148075	1.7631578445
115.493774	39.199005	3.0485761166
115.443336	41.198036	1.8400000334
115.493767	39.248978	2.6079733372
115.443329	41.247997	1
115.4935	41.348068	1.7142857313
115.493759	39.29895	7.5265574455
115.493492	41.398037	1.8877551556
115.493759	39.348927	6.4424295425
115.443314	41.347935	2.2916667461
115.493484	41.448013	1.3518518209
115.493752	39.398903	2.8838450909
115.493744	39.448883	2.7155172825
115.443306	41.397903	2.7572815418
115.443298	41.44788	2
115.493736	39.498863	1.3999999762
115.493729	39.548851	1.1578947306
115.593697	41.798115	2
115.493477	41.49799	1.5
115.54364	41.648079	2.0533332825
115.493469	41.547974	2
115.593697	41.848114	1.7707006931
115.543633	41.698071	2.7238094807
115.593689	41.898113	1.5714285374
115.543625	41.748066	1.5662651062
115.493462	41.597958	1.6914893389
115.593681	41.94812	1
115.493454	41.647945	1.7857142687
115.593674	41.998123	1
115.543617	41.848064	2.5126049519
115.493446	41.697937	1.9745762348
115.493439	41.747932	1.394736886
115.54361	41.898067	1.955223918
115.644119	37.999439	2.8230338097
115.543602	41.948071	2
115.493431	41.797932	2
115.644112	38.04945	4.0983915329
115.493423	41.847931	1.4315789938
115.644112	38.099461	3.7819149494
115.493423	41.897934	2
115.644104	38.149467	2.9473683834
115.59417	37.999489	2.7987487316
115.644096	38.199474	3.8193018436
115.59417	38.0495	2.7214362621
115.493416	41.947937	1.5
115.493408	41.99794	2
115.644089	38.249481	2.4379560947
115.594162	38.09951	2.6344783306
115.644089	38.299488	2.6256022453
115.594154	38.149521	3.2712419033
115.54409	38.04945	3.020316124
115.594147	38.199528	3.2564103603
115.644081	38.349487	2.9832451344
115.644073	38.399487	2.9717669487
115.594147	38.249535	3.3499999046
115.544083	38.099461	2.8969497681
115.644066	38.449482	3.2596259117
115.594139	38.299538	2.9934854507
115.544083	38.149471	2.5571429729
115.594131	38.349541	3.4423465729
115.544075	38.199478	5.7334418297
115.644066	38.499477	5.1775298119
115.544067	38.249485	2.9111318588
115.594124	38.39954	3.1188561916
115.644058	38.549465	4.0933594704
115.594116	38.449535	3.995118618
115.644051	38.599453	5.0679106712
115.54406	38.299488	2.880610466
115.594116	38.499527	3.9196009636
115.54406	38.349491	3.2320644855
115.644043	38.649437	4.179754734
115.544052	38.39949	3.8131275177
115.644043	38.699417	4.6057748795
115.594109	38.549519	5.6324238777
115.594101	38.599503	4.5761284828
115.544044	38.449486	9.1094036102
115.644035	38.749393	4.3580245972
115.544037	38.499477	6.331264019
115.644028	38.79937	5.1525306702
115.594093	38.649487	5.1062369347
115.544029	38.549469	4.3634433746
115.64402	38.849342	4.2638888359
115.594093	38.699471	3.8979337215
115.544029	38.599457	5.9334363937
115.594086	38.749447	5.1138887405
115.644012	38.899315	5.1449632645
115.544022	38.649441	4.1646118164
115.594078	38.799423	3.5435323715
115.644012	38.949287	3.6548995972
115.544014	38.699417	4.2355556488
115.644005	38.999256	9.5063962936
115.59407	38.849396	4.2047953606
115.643997	39.049225	4.046734333
115.59407	38.899368	4.4925670624
115.544006	38.749397	5.7594079971
115.64399	39.099194	3.4848811626
115.544006	38.799374	5.3060073853
115.594063	38.949337	5.266251564
115.64399	39.149166	3.2028262615
115.543991	38.899319	4.3841872215
115.643982	39.199135	3.787848711
115.594048	39.049278	3.6591212749
115.643974	39.249107	3.052754879
115.59404	39.099247	3.6629421711
115.543983	38.949287	3.5261044502
115.543976	38.99926	4.1801605225
115.643967	39.29908	2.7489140034
115.59404	39.149216	3.5008013248
115.543976	39.049229	4.7693476677
115.594032	39.199188	3.0675106049
115.643959	39.349056	9.1269645691
115.643959	39.399033	4.1018519402
115.594025	39.249161	2.8416595459
115.543968	39.099197	3.7041885853
115.643951	39.449013	3.396674633
115.594017	39.299133	2.1085929871
115.543961	39.149166	3.2624671459
115.543953	39.199139	3.0214822292
115.643944	39.498997	2.7893915176
115.594009	39.34911	2.5107958317
115.543945	39.249107	2.3624856472
115.594009	39.399086	2.5528454781
115.643936	39.548981	3.2306931019
115.643929	39.598969	2.2115385532
115.543945	39.299084	3.0895645618
115.594002	39.449066	3.4126985073
115.643929	39.648956	1
115.593994	39.499046	2.8706200123
115.543938	39.349056	3.004149437
115.643921	39.698952	1.5045871735
115.54393	39.399036	2.6319825649
115.593987	39.549034	2.1255061626
115.643913	39.748943	2.5263156891
115.593979	39.599018	2.3245282173
115.543922	39.449017	2.9027113914
115.643906	39.798939	1.4166666269
115.543915	39.498997	1.8102678061
115.593979	39.64901	1.629629612
115.593971	39.699001	1.6451612711
115.643898	39.848934	1.5698925257
115.543915	39.548985	1.7108433247
115.64389	39.898933	1.6142857075
115.593964	39.748997	2
115.543907	39.598969	3.6128501892
115.5439	39.64896	2.2075471878
115.593956	39.798988	1.6923077106
115.64389	39.948929	2.3535354137
115.543892	39.698952	1
115.593948	39.848988	1.9180327654
115.543884	39.748943	1.4897959232
115.643875	40.048927	2.3846154213
115.593948	39.898983	1.9583333731
115.543884	39.798943	1.6538461447
115.643867	40.098923	1
115.593941	39.948982	1.6956521273
115.543877	39.848938	2.2777776718
115.64386	40.148918	1.7799999714
115.593933	39.998981	1.5599999428
115.543869	39.898933	1.5357142687
115.543861	39.948933	1.7913043499
115.643852	40.248905	2
115.543854	39.998932	2
115.643845	40.298893	3.2156028748
115.59391	40.148972	1.5599999428
115.643837	40.348881	2.4945735931
115.59391	40.198963	2.3943662643
115.593903	40.248955	2.5793781281
115.543839	40.148922	2
115.643822	40.448845	1.9491525888
115.593895	40.298946	2.1770114899
115.643822	40.498821	2.1558442116
115.543831	40.198914	2.5560166836
115.593887	40.34893	3.4373118877
