TIME	LAT	LON	POPULATION
2019-08-12 10:32:57	40.05	116.4	99
2019-08-12 10:32:57	40.05	116.35	27
2019-08-12 10:32:57	38.15	115.8	4
2019-08-12 10:32:57	38.8	115.65	1
2019-08-12 10:32:57	38.7	115.25	2
2019-08-12 10:32:57	39.9	116.2	5
2019-08-12 10:32:57	39.9	116.15	39
2019-08-12 10:32:57	38.05	114.45	17
2019-08-12 10:32:57	41.2	117.65	3
2019-08-12 10:32:57	38.05	114.05	5
2019-08-12 10:32:57	38.15	114.95	42
2019-08-12 10:32:57	39.15	115.95	1
2019-08-12 10:32:57	38.55	115.65	4
2019-08-12 10:32:57	39.05	116.75	5
2019-08-12 10:32:57	39.45	116.45	2
2019-08-12 10:32:57	38.85	116.15	2
2019-08-12 10:32:57	39	116.65	7
2019-08-12 10:32:57	38.9	116.3	14
2019-08-12 10:32:57	39.6	116.25	1
2019-08-12 10:32:57	40.5	115.75	3
2019-08-12 10:32:57	39.6	116.3	5
2019-08-12 10:32:57	40.4	114.05	31
2019-08-12 10:32:57	38.7	116.25	1
2019-08-12 10:32:57	38.85	117.4	13
2019-08-12 10:32:57	38	117.5	3
2019-08-12 10:32:57	39.95	116.15	1
2019-08-12 10:32:57	39.95	116.2	6
2019-08-12 10:32:57	38.9	115.45	2
2019-08-12 10:32:57	39.85	114.45	6
2019-08-12 10:32:57	39.2	117.45	1
2019-08-12 10:32:57	39.85	117.45	1
2019-08-12 10:32:57	40	116.2	2
2019-08-12 10:32:57	39.95	116.45	76
2019-08-12 10:32:57	40.05	116.4	3
2019-08-12 10:32:57	39.5	115.7	1
2019-08-12 10:32:57	39.2	117.1	8
2019-08-12 10:32:57	39.5	117.95	1
2019-08-12 10:32:57	39.25	117.8	2
2019-08-12 10:32:57	39.25	117.35	2
2019-08-12 10:32:57	38	114	2
2019-08-12 10:32:57	38.95	117.15	1
2019-08-12 10:32:57	39.8	116.75	5
2019-08-12 10:32:57	39.8	116.4	159
2019-08-12 10:32:57	38.1	116.15	3
2019-08-12 10:32:57	40.35	115.85	3
2019-08-12 10:32:57	40.2	117.25	4
2019-08-12 10:32:57	38.85	114.25	1
2019-08-12 10:32:57	38.2	116.95	4
2019-08-12 10:32:57	38.75	114.8	2
2019-08-12 10:32:57	39.8	116.5	26
2019-08-12 10:32:57	41.25	114.7	3
2019-08-12 10:32:57	40.05	116.9	5
2019-08-12 10:32:57	38.1	116.95	1
2019-08-12 10:32:57	39.8	116.45	29
2019-08-12 10:32:57	39.7	116.9	5
2019-08-12 10:32:57	39.85	116.85	4
2019-08-12 10:32:57	38.5	114.55	3
2019-08-12 10:32:57	39.15	117	5
2019-08-12 10:32:57	40.65	114.5	2
2019-08-12 10:32:57	40.3	116.55	2
2019-08-12 10:32:57	38.05	117.3	2
2019-08-12 10:32:57	38.65	116.8	5
2019-08-12 10:32:57	41	117.9	2
2019-08-12 10:32:57	40.15	118	2
2019-08-12 10:32:57	38.95	116.6	3
2019-08-12 10:32:57	39.15	116.2	2
2019-08-12 10:32:57	38.95	116.55	5
2019-08-12 10:32:57	41.05	117.8	1
2019-08-12 10:32:57	39.4	114.25	1
2019-08-12 10:32:57	40.2	116.2	35
2019-08-12 10:32:57	40.2	116.15	2
2019-08-12 10:32:57	40	117.8	2
2019-08-12 10:32:57	38.55	116.5	23
2019-08-12 10:32:57	39.35	115.8	5
2019-08-12 10:32:57	38.55	116.45	2
2019-08-12 10:32:57	39	115.6	45
2019-08-12 10:32:57	39.9	117.65	3
2019-08-12 10:32:57	39.9	117.7	4
2019-08-12 10:32:57	39.1	116.25	3
2019-08-12 10:32:57	41.4	114.9	3
2019-08-12 10:32:57	39.8	116.2	17
2019-08-12 10:32:57	39.8	116.55	8
2019-08-12 10:32:57	39.35	118	1
2019-08-12 10:32:57	39.75	116.35	2
2019-08-12 10:32:57	38.5	114.95	58
2019-08-12 10:32:57	38.6	116.9	4
2019-08-12 10:32:57	39.05	116.2	10
2019-08-12 10:32:57	39.05	116.55	2
2019-08-12 10:32:57	40.85	116.95	3
2019-08-12 10:32:57	39.95	117.1	1
2019-08-12 10:32:57	38.1	116.65	2
2019-08-12 10:32:57	39.95	117.05	6
2019-08-12 10:32:57	38.15	117.25	1
2019-08-12 10:32:57	40	116.55	39
2019-08-12 10:32:57	38.25	116.4	2
2019-08-12 10:32:57	40.25	116.75	4
2019-08-12 10:32:57	39.85	117.2	4
2019-08-12 10:32:57	41.3	114.85	2
2019-08-12 10:32:57	39.75	118	3
2019-08-12 10:32:57	38.05	114.45	61
2019-08-12 10:32:57	40.5	115.55	1
2019-08-12 10:32:57	39	115.5	1
2019-08-12 10:32:57	38.05	114.5	58
2019-08-12 10:32:57	38.25	117.35	3
2019-08-12 10:32:57	38.7	116.05	20
2019-08-12 10:32:57	39.75	115.95	6
2019-08-12 10:32:57	38.55	114.35	2
2019-08-12 10:32:57	40.5	117.6	1
2019-08-12 10:32:57	40.7	114.75	3
2019-08-12 10:32:57	38.05	114.55	27
2019-08-12 10:32:57	38.25	117.75	24
2019-08-12 10:32:57	38.35	114.35	9
2019-08-12 10:32:57	39.3	116.9	4
2019-08-12 10:32:57	38.35	114.4	3
2019-08-12 10:32:57	39.65	116.9	4
2019-08-12 10:32:57	38.95	117.05	5
2019-08-12 10:32:57	38.9	114.3	2
2019-08-12 10:32:57	38.05	114.95	3
2019-08-12 10:32:57	40.5	116.15	12
2019-08-12 10:32:57	38.35	117.3	11
2019-08-12 10:32:57	40.35	116.75	1
2019-08-12 10:32:57	38.35	115.65	1
2019-08-12 10:32:57	39.95	117.25	2
2019-08-12 10:32:57	39.95	117.3	3
2019-08-12 10:32:57	39.5	116.2	1
2019-08-12 10:32:57	39.05	116.15	9
2019-08-12 10:32:57	39.5	116.15	2
2019-08-12 10:32:57	40	114.2	2
2019-08-12 10:32:57	38.3	115.3	1
2019-08-12 10:32:57	40.05	116.5	6
2019-08-12 10:32:57	38.2	114	2
2019-08-12 10:32:57	38.35	116.95	2
2019-08-12 10:32:57	41.3	117.05	2
2019-08-12 10:32:57	38.65	115.95	1
2019-08-12 10:32:57	39	117.05	3
2019-08-12 10:32:57	39	117.1	35
2019-08-12 10:32:57	40.05	116.5	4
2019-08-12 10:32:57	40.7	114.8	9
2019-08-12 10:32:57	39.65	116.05	34
2019-08-12 10:32:57	38.4	114.95	1
2019-08-12 10:32:57	40.1	117.4	1
2019-08-12 10:32:57	38.9	116.35	1
2019-08-12 10:32:57	39.45	115.7	1
2019-08-12 10:32:57	38.95	115.55	2
2019-08-12 10:32:57	39.4	116.25	2
2019-08-12 10:32:57	38.55	115.95	1
2019-08-12 10:32:57	38.5	116	4
2019-08-12 10:32:57	40.1	116.25	53
2019-08-12 10:32:57	40.1	116.3	6
2019-08-12 10:32:57	38.45	115.5	2
2019-08-12 10:32:57	38.95	117.1	5
2019-08-12 10:32:57	39.25	116.15	1
2019-08-12 10:32:57	41.9	117.75	6
2019-08-12 10:32:57	39.55	116.4	8
2019-08-12 10:32:57	39.35	115.35	1
2019-08-12 10:32:57	38.8	115.55	4
2019-08-12 10:32:57	39.6	116.15	3
2019-08-12 10:32:57	39.95	116.35	156
2019-08-12 10:32:57	40.3	116.6	14
2019-08-12 10:32:57	39.1	117.45	1
2019-08-12 10:32:57	38.85	115.15	2
2019-08-12 10:32:57	38.4	115.3	2
2019-08-12 10:32:57	38.6	116.15	4
2019-08-12 10:32:57	38.4	115.25	2
2019-08-12 10:32:57	39.35	115.6	2
2019-08-12 10:32:57	39.75	115.95	4
2019-08-12 10:32:57	38.25	114.75	10
2019-08-12 10:32:57	38.15	114	1
2019-08-12 10:32:57	38.1	115.45	4
2019-08-12 10:32:57	39.25	115.25	2
2019-08-12 10:32:57	38.45	114.8	1
2019-08-12 10:32:57	40.1	116.5	2
2019-08-12 10:32:57	40.25	115.1	1
2019-08-12 10:32:57	40.25	115.6	1
2019-08-12 10:32:57	38.15	116	3
2019-08-12 10:32:57	39.8	117.4	2
2019-08-12 10:32:57	38.45	115.15	6
2019-08-12 10:32:57	39.3	117.55	17
2019-08-12 10:32:57	39.15	117	2
2019-08-12 10:32:57	39.1	117.55	2
2019-08-12 10:32:57	38.8	116.5	3
2019-08-12 10:32:57	38.7	115.7	5
2019-08-12 10:32:57	38.25	116.95	4
2019-08-12 10:32:57	38.8	116.45	3
2019-08-12 10:32:57	38.05	116.05	2
2019-08-12 10:32:57	38.3	116.2	5
2019-08-12 10:32:57	40.95	117.6	2
2019-08-12 10:32:57	39.3	117.1	6
2019-08-12 10:32:57	38.4	115.7	2
2019-08-12 10:32:57	38.15	114.1	1
2019-08-12 10:32:57	38.15	114.45	4
2019-08-12 10:32:57	38.45	116.4	2
2019-08-12 10:32:57	39.25	116.1	2
2019-08-12 10:32:57	39.25	116.05	6
2019-08-12 10:32:57	38.05	117.4	6
2019-08-12 10:32:57	38.45	114.8	1
2019-08-12 10:32:57	38.95	116.25	2
2019-08-12 10:32:57	38.75	116.9	1
2019-08-12 10:32:57	38.85	115.35	7
2019-08-12 10:32:57	39	117.45	2
2019-08-12 10:32:57	39.65	117.25	3
2019-08-12 10:32:57	38.85	115.4	12
2019-08-12 10:32:57	39.2	115.9	4
2019-08-12 10:32:57	39.2	115.85	1
2019-08-12 10:32:57	38	114.25	5
2019-08-12 10:32:57	40.95	115.25	2
2019-08-12 10:32:57	39.2	117.95	1
2019-08-12 10:32:57	39.6	116.7	3
2019-08-12 10:32:57	40.05	116.3	18
2019-08-12 10:32:57	40.15	116.55	4
2019-08-12 10:32:57	39.25	117.25	1
2019-08-12 10:32:57	38	114.05	4
2019-08-12 10:32:57	39.75	116.4	20
2019-08-12 10:32:57	40.2	116.55	5
2019-08-12 10:32:57	39.75	116.35	3
2019-08-12 10:32:57	38.85	115.4	6
2019-08-12 10:32:57	40.85	115.05	2
2019-08-12 10:32:57	38.1	115.7	6
2019-08-12 10:32:57	38.85	117.15	2
2019-08-12 10:32:57	38	115.05	36
2019-08-12 10:32:57	39.2	116.7	3
2019-08-12 10:32:57	40.65	114.25	2
2019-08-12 10:32:57	38.9	116.9	57
2019-08-12 10:32:57	38.5	116.1	2
2019-08-12 10:32:57	38.4	117.05	2
2019-08-12 10:32:57	38.9	115.55	8
2019-08-12 10:32:57	40.1	116.6	77
2019-08-12 10:32:57	38	115	5
2019-08-12 10:32:57	40	114	2
2019-08-12 10:32:57	39.35	117.75	8
2019-08-12 10:32:57	39.35	117.8	4
2019-08-12 10:32:57	39.1	116.75	2
2019-08-12 10:32:57	38.5	114.95	5
2019-08-12 10:32:57	38.95	116.35	2
2019-08-12 10:32:57	39.4	116.35	2
2019-08-12 10:32:57	39	116.35	11
2019-08-12 10:32:57	39.9	116.15	13
2019-08-12 10:32:57	40.35	116.85	15
2019-08-12 10:32:57	40.35	116.65	3
2019-08-12 10:32:57	39.6	117.75	1
2019-08-12 10:32:57	38.6	116.55	3
2019-08-12 10:32:57	40.15	118	2
2019-08-12 10:32:57	40.3	117.35	2
2019-08-12 10:32:57	38.7	115.25	9
2019-08-12 10:32:57	39.65	116.9	2
2019-08-12 10:32:57	39.8	114.6	2
2019-08-12 10:32:57	39.7	117.45	1
2019-08-12 10:32:57	38.6	117.2	2
2019-08-12 10:32:57	39.35	116.4	2
2019-08-12 10:32:57	39.35	115.7	7
2019-08-12 10:32:57	39.25	116.6	2
2019-08-12 10:32:57	39.25	116.95	9
2019-08-12 10:32:57	40.05	117.55	16
2019-08-12 10:32:57	40.15	116.05	2
2019-08-12 10:32:57	40.05	117.6	3
2019-08-12 10:32:57	38.85	115.45	144
2019-08-12 10:32:57	39.15	117	3
2019-08-12 10:32:57	38.15	115.65	2
2019-08-12 10:32:57	41.7	117.25	2
2019-08-12 10:32:57	38.15	115.3	2
2019-08-12 10:32:57	38.55	115.05	2
2019-08-12 10:32:57	39.15	115.4	1
2019-08-12 10:32:57	38.85	116.65	4
2019-08-12 10:32:57	41.65	117.4	2
2019-08-12 10:32:57	39.3	117.85	3
2019-08-12 10:32:57	39	117.55	3
2019-08-12 10:32:57	39.5	115.9	3
2019-08-12 10:32:57	39.25	114.1	1
2019-08-12 10:32:57	39.05	115.75	1
2019-08-12 10:32:57	39.05	115.8	1
2019-08-12 10:32:57	38.45	116.8	2
2019-08-12 10:32:57	39.65	115.6	2
2019-08-12 10:32:57	39	115.8	2
2019-08-12 10:32:57	38.7	115.7	7
2019-08-12 10:32:57	40.4	114.4	1
2019-08-12 10:32:57	39.45	116.95	1
2019-08-12 10:32:57	39.45	116.6	2
2019-08-12 10:32:57	40.35	115.9	4
2019-08-12 10:32:57	40	116.7	6
2019-08-12 10:32:57	38.2	114.7	3
2019-08-12 10:32:57	39.2	117.1	99
2019-08-12 10:32:57	39.35	117.65	2
2019-08-12 10:32:57	39.2	117.05	1
2019-08-12 10:32:57	39.85	116.8	38
2019-08-12 10:32:57	40.1	116.1	6
2019-08-12 10:32:57	39.5	117.05	2
2019-08-12 10:32:57	40.15	116.1	6
2019-08-12 10:32:57	38.45	116.9	1
2019-08-12 10:32:57	40.05	116.65	4
2019-08-12 10:32:57	39.6	116.7	9
2019-08-12 10:32:57	39.5	117.9	1
2019-08-12 10:32:57	39.8	116.45	20
2019-08-12 10:32:57	39.9	116.3	95
2019-08-12 10:32:57	39.8	116.5	31
2019-08-12 10:32:57	40.5	114.2	2
2019-08-12 10:32:57	38.1	114.2	3
2019-08-12 10:32:57	38.85	116.95	4
2019-08-12 10:32:57	39.8	116.2	9
2019-08-12 10:32:57	38	116.55	8
2019-08-12 10:32:57	38	116.2	2
2019-08-12 10:32:57	39.8	116.15	2
2019-08-12 10:32:57	39.7	116.55	4
2019-08-12 10:32:57	38.1	116.1	4
2019-08-12 10:32:57	38.95	115.9	3
2019-08-12 10:32:57	40.7	115.3	2
2019-08-12 10:32:57	38.1	116.2	1
2019-08-12 10:32:57	41.1	117.65	2
2019-08-12 10:32:57	41.85	117.95	2
2019-08-12 10:32:57	38.55	114	3
2019-08-12 10:32:57	38.4	117	7
2019-08-12 10:32:57	39.45	116.85	1
2019-08-12 10:32:57	40.2	117.3	2
2019-08-12 10:32:57	38.9	117.7	3
2019-08-12 10:32:57	38.55	114.45	3
2019-08-12 10:32:57	38.55	114.9	1
2019-08-12 10:32:57	38.8	115.1	7
2019-08-12 10:32:57	39.6	116.95	1
2019-08-12 10:32:57	39.1	116.55	3
2019-08-12 10:32:57	38.35	117.3	11
2019-08-12 10:32:57	40.15	116.35	5
2019-08-12 10:32:57	39.9	117.2	1
2019-08-12 10:32:57	38.4	114.05	2
2019-08-12 10:32:57	41.95	117.6	3
2019-08-12 10:32:57	38.15	117.2	3
2019-08-12 10:32:57	39.75	116.5	25
2019-08-12 10:32:57	39.75	116.45	42
2019-08-12 10:32:57	40.55	115.35	2
2019-08-12 10:32:57	39.05	116.25	2
2019-08-12 10:32:57	38.25	116.05	4
2019-08-12 10:32:57	38.25	115	2
2019-08-12 10:32:57	38.15	115.35	3
2019-08-12 10:32:57	39.35	116.95	4
2019-08-12 10:32:57	38.25	115.35	3
2019-08-12 10:32:57	41.4	115.25	4
2019-08-12 10:32:57	39.3	115.95	3
2019-08-12 10:32:57	38.8	115.55	1
2019-08-12 10:32:57	40.8	116.3	1
2019-08-12 10:32:57	38.8	117.4	3
2019-08-12 10:32:57	38.7	114.75	1
2019-08-12 10:32:57	39	115.95	5
2019-08-12 10:32:57	38.8	115	1
2019-08-12 10:32:57	38.7	115	4
2019-08-12 10:32:57	38.4	116.15	3
2019-08-12 10:32:57	38.95	114.3	4
2019-08-12 10:32:57	38.7	116	2
2019-08-12 10:32:57	38.45	115.85	6
2019-08-12 10:32:57	39.45	118	2
2019-08-12 10:32:57	39.95	118	3
2019-08-12 10:32:57	39.65	116.35	13
2019-08-12 10:32:57	39.05	116.9	16
2019-08-12 10:32:57	38.35	117.35	11
2019-08-12 10:32:57	41.2	116.6	3
2019-08-12 10:32:57	40.3	116.75	2
2019-08-12 10:32:57	40.4	114	2
2019-08-12 10:32:57	40.35	116.65	3
2019-08-12 10:32:57	38.35	115.55	2
2019-08-12 10:32:57	40.2	116.05	3
2019-08-12 10:32:57	39.95	117.35	2
2019-08-12 10:32:57	40.2	117.65	2
2019-08-12 10:32:57	38.3	115.4	4
2019-08-12 10:32:57	38.45	115.95	3
2019-08-12 10:32:57	40.35	116.85	2
2019-08-12 10:32:57	39.2	117.2	5
2019-08-12 10:32:57	40.25	117.9	3
2019-08-12 10:32:57	40.05	116.3	56
2019-08-12 10:32:57	38.2	115.45	38
2019-08-12 10:32:57	38.2	115.5	11
2019-08-12 10:32:57	39.7	117.1	2
2019-08-12 10:32:57	39.7	117.05	3
2019-08-12 10:32:57	38.2	114.2	8
2019-08-12 10:32:57	38.35	114.95	5
2019-08-12 10:32:57	39.7	116.25	24
2019-08-12 10:32:57	39.2	116	3
2019-08-12 10:32:57	38.9	116.95	7
2019-08-12 10:32:57	38.5	115.95	5
2019-08-12 10:32:57	40.1	116.25	5
2019-08-12 10:32:57	38.4	117.2	1
2019-08-12 10:32:57	38.9	115.75	1
2019-08-12 10:32:57	39.45	116.35	1
2019-08-12 10:32:57	41.1	114.7	1
2019-08-12 10:32:57	38.05	115	1
2019-08-12 10:32:57	38.4	114.85	8
2019-08-12 10:32:57	41.45	114.95	1
2019-08-12 10:32:57	38.55	116.1	3
2019-08-12 10:32:57	38.4	116.05	4
2019-08-12 10:32:57	38.8	114.95	2
2019-08-12 10:32:57	38.5	114.2	2
2019-08-12 10:32:57	38.55	115.35	1
